address,living_area,plot_size,price,rooms,url
Kanteel 1 1083 DA Amsterdam,85,,"€ 400,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40804545-kanteel-1/?navigateSource=resultlist
Keizersgracht 83 B 1015 CG Amsterdam,250,,"€ 2,100,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40879118-keizersgracht-83-b/?navigateSource=resultlist
Eerste Constantijn Huygensstraat 28 -G 1054 BR Amsterdam,117,,"€ 750,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40596483-eerste-constantijn-huygensstraat-28-g/?navigateSource=resultlist
Buiksloterbreek 29 1034 XC Amsterdam,89,143,"€ 410,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-40009921-buiksloterbreek-29/?navigateSource=resultlist
H.J. Algrastraat 12 1067 WL Amsterdam,100,100,"€ 375,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-40005139-hj-algrastraat-12/?navigateSource=resultlist
J.F. van Hengelstraat 50 1019 DC Amsterdam,126,,"€ 650,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/huis-40093723-jf-van-hengelstraat-50/?navigateSource=resultlist
Wijkergouw 33 1023 NV Amsterdam,101,200,"€ 750,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-40099930-wijkergouw-33/?navigateSource=resultlist
Keverberg 50 1082 BE Amsterdam,107,181,"€ 650,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-40088788-keverberg-50/?navigateSource=resultlist
Nieuwendammerdijk 509 1023 BR Amsterdam,152,77,"€ 800,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/huis-40072479-nieuwendammerdijk-509/?navigateSource=resultlist
Moestuinlaan 33 1036 KD Amsterdam,105,127,"€ 425,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-40071353-moestuinlaan-33/?navigateSource=resultlist
Morrahof 4 1060 PS Amsterdam,168,94,"€ 430,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-40062603-morrahof-4/?navigateSource=resultlist
Nieuwe Keizersgracht 57 1018 VC Amsterdam,184,87,"€ 1,200,000 k.k.",8,https://www.funda.nl/en/koop/amsterdam/huis-40914254-nieuwe-keizersgracht-57/?navigateSource=resultlist
Sint Jacobsstraat 15 1012 NC Amsterdam,116,44,"€ 800,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-40916714-sint-jacobsstraat-15/?navigateSource=resultlist
Galjoenstraat 20 1034 JL Amsterdam,120,,"€ 495,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-40839836-galjoenstraat-20/?navigateSource=resultlist
Hendrik Dienskestraat 26 1063 AP Amsterdam,107,156,"€ 525,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/huis-40837275-hendrik-dienskestraat-26/?navigateSource=resultlist
J.M. den Uylstraat 10 1067 WC Amsterdam,87,121,"€ 320,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/huis-40009112-jm-den-uylstraat-10/?navigateSource=resultlist
Leidsegracht 95 1017 NC Amsterdam,140,33,"€ 1,285,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-86449477-leidsegracht-95/?navigateSource=resultlist
Keizersgracht 798 1017 ED Amsterdam,250,106,"€ 2,440,000 k.k.",10,https://www.funda.nl/en/koop/amsterdam/huis-40077670-keizersgracht-798/?navigateSource=resultlist
Cornelis van Rijplantsoen 20 1063 MC Amsterdam,93,,"€ 325,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40000911-cornelis-van-rijplantsoen-20/?navigateSource=resultlist
Admiralengracht 277 1 1056 EA Amsterdam,92,,"€ 550,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-86462516-admiralengracht-277-1/?navigateSource=resultlist
Willem Baerdesenstraat 30 1067 XX Amsterdam,83,,"€ 275,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40006911-willem-baerdesenstraat-30/?navigateSource=resultlist
Johan Hofmanstraat 234 1069 KE Amsterdam,100,,"€ 345,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40005184-johan-hofmanstraat-234/?navigateSource=resultlist
Midscheeps 54 1034 TH Amsterdam,87,,"€ 315,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40005847-midscheeps-54/?navigateSource=resultlist
Thorn Prikkerstraat 115 1062 BS Amsterdam,106,,"€ 525,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40094246-thorn-prikkerstraat-115/?navigateSource=resultlist
Deurloostraat 112 2 1078 JJ Amsterdam,91,,"€ 550,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40092811-deurloostraat-112-2/?navigateSource=resultlist
Gillis van Ledenberchstraat 15 -1 1052 TW Amsterdam,46,,"€ 295,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86456391-gillis-van-ledenberchstraat-15-1/?navigateSource=resultlist
Nicolaas Anslijnstraat 188 1068 XA Amsterdam,81,,"€ 275,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40091004-nicolaas-anslijnstraat-188/?navigateSource=resultlist
Schapensteeg 5 I 1017 BG Amsterdam,58,,"€ 435,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86455495-schapensteeg-5-i/?navigateSource=resultlist
Ridderspoorweg 197 1032 LL Amsterdam,99,,"€ 550,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40091740-ridderspoorweg-197/?navigateSource=resultlist
Willem de Zwijgerlaan 82 I 1056 JT Amsterdam,48,,"€ 300,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40091493-willem-de-zwijgerlaan-82-i/?navigateSource=resultlist
Borneolaan 267 1019 HZ Amsterdam,79,,"€ 475,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40090482-borneolaan-267/?navigateSource=resultlist
Kometensingel 82 1033 BW Amsterdam,107,,"€ 465,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40099256-kometensingel-82/?navigateSource=resultlist
Dickenslaan 201 1102 XS Amsterdam,73,,"€ 240,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40098710-dickenslaan-201/?navigateSource=resultlist
Hoogoord 28 1102 CB Amsterdam,65,,"€ 175,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40098549-hoogoord-28/?navigateSource=resultlist
Ekingenstraat 180 1069 GZ Amsterdam,84,,"€ 275,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40097339-ekingenstraat-180/?navigateSource=resultlist
Legmeerstraat 70 II 1058 NH Amsterdam,120,,"€ 500,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40097654-legmeerstraat-70-ii/?navigateSource=resultlist
Benedenlangs 13 1025 KB Amsterdam,68,,"€ 275,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40096151-benedenlangs-13/?navigateSource=resultlist
Amsteldijk 126 1078 RS Amsterdam,100,,"€ 650,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40095036-amsteldijk-126/?navigateSource=resultlist
Kanteel 55 1083 DB Amsterdam,98,,"€ 440,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40095670-kanteel-55/?navigateSource=resultlist
IJburglaan 1055 1087 EN Amsterdam,102,,"€ 450,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40083355-ijburglaan-1055/?navigateSource=resultlist
Jan Lievensstraat 58 -III 1074 TS Amsterdam,53,,"€ 350,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40083775-jan-lievensstraat-58-iii/?navigateSource=resultlist
Ilperveldstraat 47 1024 PH Amsterdam,102,,"€ 319,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40083436-ilperveldstraat-47/?navigateSource=resultlist
Van der Palmkade 219 1051 RL Amsterdam,124,,"€ 750,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40082467-van-der-palmkade-219/?navigateSource=resultlist
Valkenburgerstraat 22 E 1011 LZ Amsterdam,87,,"€ 495,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86445643-valkenburgerstraat-22-e/?navigateSource=resultlist
Kastanjeweg 4 II 1092 CE Amsterdam,118,,"€ 575,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40087037-kastanjeweg-4-ii/?navigateSource=resultlist
Nageljongenstraat 64 1033 PE Amsterdam,75,,"€ 275,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86437525-nageljongenstraat-64/?navigateSource=resultlist
Wamelstraat 56 1106 DM Amsterdam,61,,"€ 174,011 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40073745-wamelstraat-56/?navigateSource=resultlist
Shackletonstraat 5 -3 1056 RL Amsterdam,58,,"€ 325,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40072627-shackletonstraat-5-3/?navigateSource=resultlist
Bernard Zweerskade 23 -III/IV 1077 VA Amsterdam,201,,"€ 1,349,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/appartement-40072666-bernard-zweerskade-23-iii-iv/?navigateSource=resultlist
Burgemeester De Vlugtlaan 307 1063 BN Amsterdam,53,,"€ 175,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86435909-burgemeester-de-vlugtlaan-307/?navigateSource=resultlist
Koopvaardersplantsoen 37 A 1034 KE Amsterdam,91,,"€ 430,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40071492-koopvaardersplantsoen-37-a/?navigateSource=resultlist
Ophemerthof 9 1106 VS Amsterdam,59,,"€ 190,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40070108-ophemerthof-9/?navigateSource=resultlist
Tweede Wittenburgerdwarsstraat 55 1018 LP Amsterdam,70,,"€ 399,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86433984-tweede-wittenburgerdwarsstraat-55/?navigateSource=resultlist
Juliana van Stolbergstraat 32 II 1055 RN Amsterdam,51,,"€ 250,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40079316-juliana-van-stolbergstraat-32-ii/?navigateSource=resultlist
Ter Boede 8 -1 1082 CC Amsterdam,65,,"€ 300,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86431518-ter-boede-8-1/?navigateSource=resultlist
Eastonstraat 99 1068 JC Amsterdam,78,,"€ 245,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40077432-eastonstraat-99/?navigateSource=resultlist
Prinsengracht 491 - B 1016 HR Amsterdam,161,,"€ 1,295,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40062501-prinsengracht-491-b/?navigateSource=resultlist
Fannius Scholtenstraat 71 -1 1051 EV Amsterdam,41,,"€ 260,000 k.k.",1,https://www.funda.nl/en/koop/amsterdam/appartement-86413175-fannius-scholtenstraat-71-1/?navigateSource=resultlist
Boeninlaan 295 1102 TK Amsterdam,56,,"€ 200,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40928260-boeninlaan-295/?navigateSource=resultlist
Graafschapstraat 102 1079 PE Amsterdam,163,,"€ 795,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-86380367-graafschapstraat-102/?navigateSource=resultlist
Pieter Oosterhuisstraat 40 1087 HT Amsterdam,136,,"€ 750,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40925545-pieter-oosterhuisstraat-40/?navigateSource=resultlist
Baarsjesweg 269 1058 AD Amsterdam,118,,"€ 675,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40913622-baarsjesweg-269/?navigateSource=resultlist
Kea Boumanstraat 44 - A 1095 MA Amsterdam,50,,"€ 250,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40917915-kea-boumanstraat-44-a/?navigateSource=resultlist
Heintje Hoekssteeg 8 II 1012 GR Amsterdam,201,,"€ 1,100,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40916312-heintje-hoekssteeg-8-ii/?navigateSource=resultlist
Zeilstraat 50 V 1075 SJ Amsterdam,55,,"€ 395,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40904713-zeilstraat-50-v/?navigateSource=resultlist
Rozengracht 56 -2 1016 ND Amsterdam,71,,"€ 390,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40908310-rozengracht-56-2/?navigateSource=resultlist
President Allendelaan 335 1068 VM Amsterdam,128,,"€ 475,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40908506-president-allendelaan-335/?navigateSource=resultlist
Lanseloetstraat 39 -h 1055 BC Amsterdam,54,,"€ 325,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40908566-lanseloetstraat-39-h/?navigateSource=resultlist
Herengracht 528 -H 1017 CC Amsterdam,153,,"€ 1,250,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40981172-herengracht-528-h/?navigateSource=resultlist
Banstraat 5 1071 JV Amsterdam,311,,"€ 5,950,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/appartement-40843079-banstraat-5/?navigateSource=resultlist
Herengracht 457 B 1017 BS Amsterdam,78,,"€ 645,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40840953-herengracht-457-b/?navigateSource=resultlist
Kermispad 45 1033 WZ Amsterdam,71,,"€ 275,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40848760-kermispad-45/?navigateSource=resultlist
Valeriusstraat 193 1075 EW Amsterdam,205,,"€ 1,950,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/appartement-86231140-valeriusstraat-193/?navigateSource=resultlist
Eerste Helmersstraat 98 C 1054 EG Amsterdam,99,,"€ 615,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40581892-eerste-helmersstraat-98-c/?navigateSource=resultlist
Rijnstraat 60 III 1079 HJ Amsterdam,62,,"€ 345,011 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40444010-rijnstraat-60-iii/?navigateSource=resultlist
Zamenhofstraat 8 1022 AC Amsterdam,48,,"€ 275,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/huis-40009349-zamenhofstraat-8/?navigateSource=resultlist
Krasseurstraat 117 1033 DJ Amsterdam,108,108,"€ 420,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-86445229-krasseurstraat-117/?navigateSource=resultlist
Paradijsappelstraat 27 1036 LL Amsterdam,126,110,"€ 499,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/huis-86422202-paradijsappelstraat-27/?navigateSource=resultlist
Beemsterstraat 563 1024 BE Amsterdam,163,403,"€ 850,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-40912944-beemsterstraat-563/?navigateSource=resultlist
Zuider IJdijk 134 1095 KN Amsterdam,175,176,"€ 645,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-86348842-zuider-ijdijk-134/?navigateSource=resultlist
Henriëtte Bosmansstraat 49 1077 XG Amsterdam,167,201,"€ 1,495,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/huis-40984850-henriette-bosmansstraat-49/?navigateSource=resultlist
Prinsengracht 1083 t/o 1017 JH Amsterdam,72,70,"€ 650,000 v.o.n.",3,https://www.funda.nl/en/koop/amsterdam/huis-40606938-prinsengracht-1083-t-o/?navigateSource=resultlist
Paul Scholtenstraat 72 1063 NH Amsterdam,77,85,"€ 300,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/huis-40085166-paul-scholtenstraat-72/?navigateSource=resultlist
Haya van Someren-Downerstraat 22 1067 WR Amsterdam,129,204,"€ 450,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-40069359-haya-van-someren-downerstraat-22/?navigateSource=resultlist
Zocherstraat 38 II 1054 LZ Amsterdam,51,,"€ 325,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40000665-zocherstraat-38-ii/?navigateSource=resultlist
Molukkenstraat 57 2 1095 AV Amsterdam,44,,"€ 265,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40009316-molukkenstraat-57-2/?navigateSource=resultlist
Jan van Schaffelaarplantsoen 19 B 1061 DL Amsterdam,59,,"€ 285,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40009192-jan-van-schaffelaarplantsoen-19-b/?navigateSource=resultlist
Van Mourik Broekmanstraat 29 III 1065 ER Amsterdam,76,,"€ 275,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40009735-van-mourik-broekmanstraat-29-iii/?navigateSource=resultlist
Kermispad 87 1033 ZA Amsterdam,69,,"€ 225,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40008852-kermispad-87/?navigateSource=resultlist
Leeuwendalersweg 705 1061 BK Amsterdam,108,,"€ 499,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40008550-leeuwendalersweg-705/?navigateSource=resultlist
Vianenstraat 69 1106 DB Amsterdam,75,,"€ 235,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40005973-vianenstraat-69/?navigateSource=resultlist
Loenermark 830 1025 VN Amsterdam,70,,"€ 250,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40093575-loenermark-830/?navigateSource=resultlist
Sumatrastraat 207 R 1094 NB Amsterdam,78,,"€ 375,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40090488-sumatrastraat-207-r/?navigateSource=resultlist
Tesselschadestraat 31 .A 1054 ET Amsterdam,260,,"€ 2,995,000 k.k.",8,https://www.funda.nl/en/koop/amsterdam/appartement-40098604-tesselschadestraat-31-a/?navigateSource=resultlist
Bos en Lommerplantsoen 97 -L 1055 AA Amsterdam,32,,"€ 185,000 k.k.",1,https://www.funda.nl/en/koop/amsterdam/appartement-40096743-bos-en-lommerplantsoen-97-l/?navigateSource=resultlist
Spinnekop 43 1035 CL Amsterdam,81,,"€ 235,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40084735-spinnekop-43/?navigateSource=resultlist
Willem de Zwijgerlaan 334 E8 1055 RD Amsterdam,34,,"€ 175,000 k.k.",1,https://www.funda.nl/en/koop/amsterdam/appartement-40083783-willem-de-zwijgerlaan-334-e8/?navigateSource=resultlist
S. F. van Ossstraat 246 1068 JP Amsterdam,64,,"€ 238,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40087176-s-f-van-ossstraat-246/?navigateSource=resultlist
Zeeburgerdijk 554 A 1095 AM Amsterdam,24,,"€ 150,000 k.k.",1,https://www.funda.nl/en/koop/amsterdam/appartement-40085902-zeeburgerdijk-554-a/?navigateSource=resultlist
Spinaker 117 1034 MH Amsterdam,58,,"€ 200,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40073123-spinaker-117/?navigateSource=resultlist
Jan van Zutphenstraat 641 1069 RS Amsterdam,125,,"€ 425,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40073046-jan-van-zutphenstraat-641/?navigateSource=resultlist
Nicolaas Maesstraat 75 D 1071 PS Amsterdam,154,,"€ 1,350,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40078895-nicolaas-maesstraat-75-d/?navigateSource=resultlist
Nijenburg 1 1081 GD Amsterdam,63,,"€ 275,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86431514-nijenburg-1/?navigateSource=resultlist
Merlijnstraat 9 3 1055 DD Amsterdam,91,,"€ 500,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40077426-merlijnstraat-9-3/?navigateSource=resultlist
Passeerdersgracht 38 -III 1016 XH Amsterdam,68,,"€ 440,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40075095-passeerdersgracht-38-iii/?navigateSource=resultlist
De Clercqstraat 95 -2 hoog 1053 AH Amsterdam,67,,"€ 400,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40062136-de-clercqstraat-95-2-hoog/?navigateSource=resultlist
Leeuwendalersweg 15 B 1055 JE Amsterdam,80,,"€ 400,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40056249-leeuwendalersweg-15-b/?navigateSource=resultlist
Mensinge 26 1083 HB Amsterdam,135,,"€ 650,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40904183-mensinge-26/?navigateSource=resultlist
Jan Evertsenstraat 6 I 1056 EC Amsterdam,147,,"€ 750,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40980079-jan-evertsenstraat-6-i/?navigateSource=resultlist
Eerste Schinkelstraat 6 III 1075 TX Amsterdam,87,,"€ 550,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40801710-eerste-schinkelstraat-6-iii/?navigateSource=resultlist
Derde Schinkelstraat 26 III 1075 TL Amsterdam,52,,"€ 360,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40873155-derde-schinkelstraat-26-iii/?navigateSource=resultlist
Vondelstraat 31 A 1054 GJ Amsterdam,300,,"€ 3,250,000 k.k.",9,https://www.funda.nl/en/koop/amsterdam/huis-40849644-vondelstraat-31-a/?navigateSource=resultlist
Zandpad-Driemond 48 1109 AH Amsterdam,81,204,"€ 350,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/huis-40077030-zandpad-driemond-48/?navigateSource=resultlist
Burgemeester Kasteleinstraat 10 1109 BC Amsterdam,89,159,"€ 339,500 k.k.",5,https://www.funda.nl/en/koop/amsterdam/huis-86297221-burgemeester-kasteleinstraat-10/?navigateSource=resultlist
Akkerstraat 30 1097 XM Amsterdam,70,111,"€ 449,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-86464913-akkerstraat-30/?navigateSource=resultlist
Willem Pijperstraat 59 1077 XL Amsterdam,275,261,"€ 2,000,000 k.k.",10,https://www.funda.nl/en/koop/amsterdam/huis-40887977-willem-pijperstraat-59/?navigateSource=resultlist
Zonnehof 25 1109 BH Amsterdam,112,124,"€ 390,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/huis-86238930-zonnehof-25/?navigateSource=resultlist
IJburglaan 1011 1087 EN Amsterdam,94,,"€ 350,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40094439-ijburglaan-1011/?navigateSource=resultlist
Leksmondhof 63 1108 EP Amsterdam,68,,"€ 215,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40092441-leksmondhof-63/?navigateSource=resultlist
Rhenenhof 42 1106 JE Amsterdam,70,,"€ 199,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40091979-rhenenhof-42/?navigateSource=resultlist
