,address,living_area,price,rooms,url
150,Nieuwendammerdijk 509 1023 BR Amsterdam,152.0,800.0,6.0,https://www.funda.nl/en/koop/amsterdam/huis-40072479-nieuwendammerdijk-509/?navigateSource=resultlist
151,Moestuinlaan 33 1036 KD Amsterdam,105.0,425.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40071353-moestuinlaan-33/?navigateSource=resultlist
152,Morrahof 4 1060 PS Amsterdam,168.0,430.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40062603-morrahof-4/?navigateSource=resultlist
153,Nieuwe Keizersgracht 57 1018 VC Amsterdam,184.0,1200.0,8.0,https://www.funda.nl/en/koop/amsterdam/huis-40914254-nieuwe-keizersgracht-57/?navigateSource=resultlist
154,Sint Jacobsstraat 15 1012 NC Amsterdam,116.0,800.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40916714-sint-jacobsstraat-15/?navigateSource=resultlist
155,Galjoenstraat 20 1034 JL Amsterdam,120.0,495.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40839836-galjoenstraat-20/?navigateSource=resultlist
156,Hendrik Dienskestraat 26 1063 AP Amsterdam,107.0,525.0,3.0,https://www.funda.nl/en/koop/amsterdam/huis-40837275-hendrik-dienskestraat-26/?navigateSource=resultlist
157,J.M. den Uylstraat 10 1067 WC Amsterdam,87.0,320.0,3.0,https://www.funda.nl/en/koop/amsterdam/huis-40009112-jm-den-uylstraat-10/?navigateSource=resultlist
158,Leidsegracht 95 1017 NC Amsterdam,140.0,1285.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-86449477-leidsegracht-95/?navigateSource=resultlist
159,Keizersgracht 798 1017 ED Amsterdam,250.0,2440.0,10.0,https://www.funda.nl/en/koop/amsterdam/huis-40077670-keizersgracht-798/?navigateSource=resultlist
160,Cornelis van Rijplantsoen 20 1063 MC Amsterdam,93.0,325.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40000911-cornelis-van-rijplantsoen-20/?navigateSource=resultlist
161,Admiralengracht 277 1 1056 EA Amsterdam,92.0,550.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-86462516-admiralengracht-277-1/?navigateSource=resultlist
162,Willem Baerdesenstraat 30 1067 XX Amsterdam,83.0,275.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40006911-willem-baerdesenstraat-30/?navigateSource=resultlist
163,Johan Hofmanstraat 234 1069 KE Amsterdam,100.0,345.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40005184-johan-hofmanstraat-234/?navigateSource=resultlist
164,Midscheeps 54 1034 TH Amsterdam,87.0,315.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40005847-midscheeps-54/?navigateSource=resultlist
165,Thorn Prikkerstraat 115 1062 BS Amsterdam,106.0,525.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40094246-thorn-prikkerstraat-115/?navigateSource=resultlist
166,Deurloostraat 112 2 1078 JJ Amsterdam,91.0,550.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40092811-deurloostraat-112-2/?navigateSource=resultlist
167,Gillis van Ledenberchstraat 15 -1 1052 TW Amsterdam,46.0,295.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86456391-gillis-van-ledenberchstraat-15-1/?navigateSource=resultlist
168,Nicolaas Anslijnstraat 188 1068 XA Amsterdam,81.0,275.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40091004-nicolaas-anslijnstraat-188/?navigateSource=resultlist
169,Schapensteeg 5 I 1017 BG Amsterdam,58.0,435.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86455495-schapensteeg-5-i/?navigateSource=resultlist
170,Ridderspoorweg 197 1032 LL Amsterdam,99.0,550.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40091740-ridderspoorweg-197/?navigateSource=resultlist
171,Willem de Zwijgerlaan 82 I 1056 JT Amsterdam,48.0,300.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40091493-willem-de-zwijgerlaan-82-i/?navigateSource=resultlist
172,Borneolaan 267 1019 HZ Amsterdam,79.0,475.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40090482-borneolaan-267/?navigateSource=resultlist
173,Kometensingel 82 1033 BW Amsterdam,107.0,465.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40099256-kometensingel-82/?navigateSource=resultlist
174,Dickenslaan 201 1102 XS Amsterdam,73.0,240.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40098710-dickenslaan-201/?navigateSource=resultlist
175,Hoogoord 28 1102 CB Amsterdam,65.0,175.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40098549-hoogoord-28/?navigateSource=resultlist
176,Ekingenstraat 180 1069 GZ Amsterdam,84.0,275.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40097339-ekingenstraat-180/?navigateSource=resultlist
177,Legmeerstraat 70 II 1058 NH Amsterdam,120.0,500.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40097654-legmeerstraat-70-ii/?navigateSource=resultlist
178,Benedenlangs 13 1025 KB Amsterdam,68.0,275.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40096151-benedenlangs-13/?navigateSource=resultlist
179,Amsteldijk 126 1078 RS Amsterdam,100.0,650.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40095036-amsteldijk-126/?navigateSource=resultlist
180,Kanteel 55 1083 DB Amsterdam,98.0,440.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40095670-kanteel-55/?navigateSource=resultlist
181,IJburglaan 1055 1087 EN Amsterdam,102.0,450.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40083355-ijburglaan-1055/?navigateSource=resultlist
182,Jan Lievensstraat 58 -III 1074 TS Amsterdam,53.0,350.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40083775-jan-lievensstraat-58-iii/?navigateSource=resultlist
183,Ilperveldstraat 47 1024 PH Amsterdam,102.0,319.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40083436-ilperveldstraat-47/?navigateSource=resultlist
184,Van der Palmkade 219 1051 RL Amsterdam,124.0,750.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40082467-van-der-palmkade-219/?navigateSource=resultlist
185,Valkenburgerstraat 22 E 1011 LZ Amsterdam,87.0,495.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86445643-valkenburgerstraat-22-e/?navigateSource=resultlist
186,Kastanjeweg 4 II 1092 CE Amsterdam,118.0,575.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40087037-kastanjeweg-4-ii/?navigateSource=resultlist
187,Nageljongenstraat 64 1033 PE Amsterdam,75.0,275.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86437525-nageljongenstraat-64/?navigateSource=resultlist
188,Wamelstraat 56 1106 DM Amsterdam,61.0,174.011,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40073745-wamelstraat-56/?navigateSource=resultlist
189,Shackletonstraat 5 -3 1056 RL Amsterdam,58.0,325.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40072627-shackletonstraat-5-3/?navigateSource=resultlist
190,Bernard Zweerskade 23 -III/IV 1077 VA Amsterdam,201.0,1349.0,7.0,https://www.funda.nl/en/koop/amsterdam/appartement-40072666-bernard-zweerskade-23-iii-iv/?navigateSource=resultlist
191,Burgemeester De Vlugtlaan 307 1063 BN Amsterdam,53.0,175.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86435909-burgemeester-de-vlugtlaan-307/?navigateSource=resultlist
192,Koopvaardersplantsoen 37 A 1034 KE Amsterdam,91.0,430.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40071492-koopvaardersplantsoen-37-a/?navigateSource=resultlist
193,Ophemerthof 9 1106 VS Amsterdam,59.0,190.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40070108-ophemerthof-9/?navigateSource=resultlist
194,Tweede Wittenburgerdwarsstraat 55 1018 LP Amsterdam,70.0,399.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86433984-tweede-wittenburgerdwarsstraat-55/?navigateSource=resultlist
195,Juliana van Stolbergstraat 32 II 1055 RN Amsterdam,51.0,250.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40079316-juliana-van-stolbergstraat-32-ii/?navigateSource=resultlist
196,Ter Boede 8 -1 1082 CC Amsterdam,65.0,300.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86431518-ter-boede-8-1/?navigateSource=resultlist
197,Eastonstraat 99 1068 JC Amsterdam,78.0,245.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40077432-eastonstraat-99/?navigateSource=resultlist
198,Prinsengracht 491 - B 1016 HR Amsterdam,161.0,1295.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40062501-prinsengracht-491-b/?navigateSource=resultlist
199,Fannius Scholtenstraat 71 -1 1051 EV Amsterdam,41.0,260.0,1.0,https://www.funda.nl/en/koop/amsterdam/appartement-86413175-fannius-scholtenstraat-71-1/?navigateSource=resultlist
200,Boeninlaan 295 1102 TK Amsterdam,56.0,200.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40928260-boeninlaan-295/?navigateSource=resultlist
201,Graafschapstraat 102 1079 PE Amsterdam,163.0,795.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-86380367-graafschapstraat-102/?navigateSource=resultlist
202,Pieter Oosterhuisstraat 40 1087 HT Amsterdam,136.0,750.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40925545-pieter-oosterhuisstraat-40/?navigateSource=resultlist
203,Baarsjesweg 269 1058 AD Amsterdam,118.0,675.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40913622-baarsjesweg-269/?navigateSource=resultlist
204,Kea Boumanstraat 44 - A 1095 MA Amsterdam,50.0,250.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40917915-kea-boumanstraat-44-a/?navigateSource=resultlist
205,Heintje Hoekssteeg 8 II 1012 GR Amsterdam,201.0,1100.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40916312-heintje-hoekssteeg-8-ii/?navigateSource=resultlist
206,Zeilstraat 50 V 1075 SJ Amsterdam,55.0,395.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40904713-zeilstraat-50-v/?navigateSource=resultlist
207,Rozengracht 56 -2 1016 ND Amsterdam,71.0,390.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40908310-rozengracht-56-2/?navigateSource=resultlist
208,President Allendelaan 335 1068 VM Amsterdam,128.0,475.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40908506-president-allendelaan-335/?navigateSource=resultlist
209,Lanseloetstraat 39 -h 1055 BC Amsterdam,54.0,325.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40908566-lanseloetstraat-39-h/?navigateSource=resultlist
210,Herengracht 528 -H 1017 CC Amsterdam,153.0,1250.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40981172-herengracht-528-h/?navigateSource=resultlist
211,Banstraat 5 1071 JV Amsterdam,311.0,5950.0,6.0,https://www.funda.nl/en/koop/amsterdam/appartement-40843079-banstraat-5/?navigateSource=resultlist
212,Herengracht 457 B 1017 BS Amsterdam,78.0,645.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40840953-herengracht-457-b/?navigateSource=resultlist
213,Kermispad 45 1033 WZ Amsterdam,71.0,275.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40848760-kermispad-45/?navigateSource=resultlist
214,Valeriusstraat 193 1075 EW Amsterdam,205.0,1950.0,6.0,https://www.funda.nl/en/koop/amsterdam/appartement-86231140-valeriusstraat-193/?navigateSource=resultlist
215,Eerste Helmersstraat 98 C 1054 EG Amsterdam,99.0,615.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40581892-eerste-helmersstraat-98-c/?navigateSource=resultlist
216,Rijnstraat 60 III 1079 HJ Amsterdam,62.0,345.011,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40444010-rijnstraat-60-iii/?navigateSource=resultlist
217,Zamenhofstraat 8 1022 AC Amsterdam,48.0,275.0,3.0,https://www.funda.nl/en/koop/amsterdam/huis-40009349-zamenhofstraat-8/?navigateSource=resultlist
218,Krasseurstraat 117 1033 DJ Amsterdam,108.0,420.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-86445229-krasseurstraat-117/?navigateSource=resultlist
219,Paradijsappelstraat 27 1036 LL Amsterdam,126.0,499.0,3.0,https://www.funda.nl/en/koop/amsterdam/huis-86422202-paradijsappelstraat-27/?navigateSource=resultlist
220,Beemsterstraat 563 1024 BE Amsterdam,163.0,850.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40912944-beemsterstraat-563/?navigateSource=resultlist
221,Zuider IJdijk 134 1095 KN Amsterdam,175.0,645.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-86348842-zuider-ijdijk-134/?navigateSource=resultlist
222,Henriëtte Bosmansstraat 49 1077 XG Amsterdam,167.0,1495.0,6.0,https://www.funda.nl/en/koop/amsterdam/huis-40984850-henriette-bosmansstraat-49/?navigateSource=resultlist
223,Prinsengracht 1083 t/o 1017 JH Amsterdam,72.0,650.0,3.0,https://www.funda.nl/en/koop/amsterdam/huis-40606938-prinsengracht-1083-t-o/?navigateSource=resultlist
224,Paul Scholtenstraat 72 1063 NH Amsterdam,77.0,300.0,3.0,https://www.funda.nl/en/koop/amsterdam/huis-40085166-paul-scholtenstraat-72/?navigateSource=resultlist
225,Haya van Someren-Downerstraat 22 1067 WR Amsterdam,129.0,450.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40069359-haya-van-someren-downerstraat-22/?navigateSource=resultlist
226,Zocherstraat 38 II 1054 LZ Amsterdam,51.0,325.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40000665-zocherstraat-38-ii/?navigateSource=resultlist
227,Molukkenstraat 57 2 1095 AV Amsterdam,44.0,265.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40009316-molukkenstraat-57-2/?navigateSource=resultlist
228,Jan van Schaffelaarplantsoen 19 B 1061 DL Amsterdam,59.0,285.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40009192-jan-van-schaffelaarplantsoen-19-b/?navigateSource=resultlist
229,Van Mourik Broekmanstraat 29 III 1065 ER Amsterdam,76.0,275.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40009735-van-mourik-broekmanstraat-29-iii/?navigateSource=resultlist
230,Kermispad 87 1033 ZA Amsterdam,69.0,225.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40008852-kermispad-87/?navigateSource=resultlist
231,Leeuwendalersweg 705 1061 BK Amsterdam,108.0,499.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40008550-leeuwendalersweg-705/?navigateSource=resultlist
232,Vianenstraat 69 1106 DB Amsterdam,75.0,235.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40005973-vianenstraat-69/?navigateSource=resultlist
233,Loenermark 830 1025 VN Amsterdam,70.0,250.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40093575-loenermark-830/?navigateSource=resultlist
234,Sumatrastraat 207 R 1094 NB Amsterdam,78.0,375.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40090488-sumatrastraat-207-r/?navigateSource=resultlist
235,Tesselschadestraat 31 .A 1054 ET Amsterdam,260.0,2995.0,8.0,https://www.funda.nl/en/koop/amsterdam/appartement-40098604-tesselschadestraat-31-a/?navigateSource=resultlist
236,Bos en Lommerplantsoen 97 -L 1055 AA Amsterdam,32.0,185.0,1.0,https://www.funda.nl/en/koop/amsterdam/appartement-40096743-bos-en-lommerplantsoen-97-l/?navigateSource=resultlist
237,Spinnekop 43 1035 CL Amsterdam,81.0,235.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40084735-spinnekop-43/?navigateSource=resultlist
238,Willem de Zwijgerlaan 334 E8 1055 RD Amsterdam,34.0,175.0,1.0,https://www.funda.nl/en/koop/amsterdam/appartement-40083783-willem-de-zwijgerlaan-334-e8/?navigateSource=resultlist
239,S. F. van Ossstraat 246 1068 JP Amsterdam,64.0,238.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40087176-s-f-van-ossstraat-246/?navigateSource=resultlist
240,Zeeburgerdijk 554 A 1095 AM Amsterdam,24.0,150.0,1.0,https://www.funda.nl/en/koop/amsterdam/appartement-40085902-zeeburgerdijk-554-a/?navigateSource=resultlist
241,Spinaker 117 1034 MH Amsterdam,58.0,200.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40073123-spinaker-117/?navigateSource=resultlist
242,Jan van Zutphenstraat 641 1069 RS Amsterdam,125.0,425.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40073046-jan-van-zutphenstraat-641/?navigateSource=resultlist
243,Nicolaas Maesstraat 75 D 1071 PS Amsterdam,154.0,1350.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40078895-nicolaas-maesstraat-75-d/?navigateSource=resultlist
244,Nijenburg 1 1081 GD Amsterdam,63.0,275.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-86431514-nijenburg-1/?navigateSource=resultlist
245,Merlijnstraat 9 3 1055 DD Amsterdam,91.0,500.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40077426-merlijnstraat-9-3/?navigateSource=resultlist
246,Passeerdersgracht 38 -III 1016 XH Amsterdam,68.0,440.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40075095-passeerdersgracht-38-iii/?navigateSource=resultlist
247,De Clercqstraat 95 -2 hoog 1053 AH Amsterdam,67.0,400.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40062136-de-clercqstraat-95-2-hoog/?navigateSource=resultlist
248,Leeuwendalersweg 15 B 1055 JE Amsterdam,80.0,400.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40056249-leeuwendalersweg-15-b/?navigateSource=resultlist
249,Mensinge 26 1083 HB Amsterdam,135.0,650.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40904183-mensinge-26/?navigateSource=resultlist
250,Jan Evertsenstraat 6 I 1056 EC Amsterdam,147.0,750.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40980079-jan-evertsenstraat-6-i/?navigateSource=resultlist
251,Eerste Schinkelstraat 6 III 1075 TX Amsterdam,87.0,550.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40801710-eerste-schinkelstraat-6-iii/?navigateSource=resultlist
252,Derde Schinkelstraat 26 III 1075 TL Amsterdam,52.0,360.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40873155-derde-schinkelstraat-26-iii/?navigateSource=resultlist
253,Vondelstraat 31 A 1054 GJ Amsterdam,300.0,3250.0,9.0,https://www.funda.nl/en/koop/amsterdam/huis-40849644-vondelstraat-31-a/?navigateSource=resultlist
254,Zandpad-Driemond 48 1109 AH Amsterdam,81.0,350.0,2.0,https://www.funda.nl/en/koop/amsterdam/huis-40077030-zandpad-driemond-48/?navigateSource=resultlist
255,Burgemeester Kasteleinstraat 10 1109 BC Amsterdam,89.0,339.5,5.0,https://www.funda.nl/en/koop/amsterdam/huis-86297221-burgemeester-kasteleinstraat-10/?navigateSource=resultlist
256,Akkerstraat 30 1097 XM Amsterdam,70.0,449.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-86464913-akkerstraat-30/?navigateSource=resultlist
257,Willem Pijperstraat 59 1077 XL Amsterdam,275.0,2000.0,10.0,https://www.funda.nl/en/koop/amsterdam/huis-40887977-willem-pijperstraat-59/?navigateSource=resultlist
258,Zonnehof 25 1109 BH Amsterdam,112.0,390.0,6.0,https://www.funda.nl/en/koop/amsterdam/huis-86238930-zonnehof-25/?navigateSource=resultlist
259,IJburglaan 1011 1087 EN Amsterdam,94.0,350.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40094439-ijburglaan-1011/?navigateSource=resultlist
260,Leksmondhof 63 1108 EP Amsterdam,68.0,215.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40092441-leksmondhof-63/?navigateSource=resultlist
261,Rhenenhof 42 1106 JE Amsterdam,70.0,199.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40091979-rhenenhof-42/?navigateSource=resultlist
262,Wilhelminastraat 174 III 1054 WS Amsterdam,104.0,700.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-86453987-wilhelminastraat-174-iii/?navigateSource=resultlist
263,Amerbos 338 1025 ZW Amsterdam,86.0,269.5,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86453798-amerbos-338/?navigateSource=resultlist
264,Leo Hornstraat 15 1095 MN Amsterdam,100.0,525.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40099975-leo-hornstraat-15/?navigateSource=resultlist
265,Singel 93 E 1012 VG Amsterdam,32.0,275.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40095214-singel-93-e/?navigateSource=resultlist
266,Akersingel 80 1060 NK Amsterdam,99.0,345.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86448864-akersingel-80/?navigateSource=resultlist
267,Sarphatistraat 201 II 1018 GJ Amsterdam,70.0,438.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40084452-sarphatistraat-201-ii/?navigateSource=resultlist
268,Van Spilbergenstraat 161 huis 1057 RE Amsterdam,58.0,409.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40082645-van-spilbergenstraat-161-huis/?navigateSource=resultlist
269,Willem van Weldammelaan 80 1082 KW Amsterdam,66.0,429.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40086138-willem-van-weldammelaan-80/?navigateSource=resultlist
270,Bos en Lommerplantsoen 69 -K 1055 AA Amsterdam,30.0,175.0,1.0,https://www.funda.nl/en/koop/amsterdam/appartement-40074692-bos-en-lommerplantsoen-69-k/?navigateSource=resultlist
271,Haarlemmerplein 14 D 1013 HS Amsterdam,70.0,560.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40077533-haarlemmerplein-14-d/?navigateSource=resultlist
272,Saxen-Weimarlaan 8 a-III 1075 CA Amsterdam,175.0,1300.0,6.0,https://www.funda.nl/en/koop/amsterdam/appartement-40060405-saxen-weimarlaan-8-a-iii/?navigateSource=resultlist
273,Govert Flinckstraat 192 II+III 1073 CB Amsterdam,111.0,675.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40050806-govert-flinckstraat-192-ii-iii/?navigateSource=resultlist
